time,gFx,gFy,gFz,TgF
6.839775,0.8492,-0.1407,-0.0057,0.86
6.877765,0.7172,-0.0285,0.0002,0.72
6.887039,0.7204,0.0115,0.0171,0.72
6.903117,0.7920,0.0291,0.0269,0.79
6.939788,0.9220,-0.0679,0.0036,0.92
6.974904,0.8736,-0.0036,0.0863,0.88
6.975189,0.8736,-0.0036,0.0863,0.88
6.986105,0.9443,0.0323,0.0943,0.95
7.002652,1.0306,0.0555,0.0848,1.04
7.038978,1.0976,0.0279,0.0577,1.10
7.073413,1.0176,-0.0581,0.1838,1.04
7.073678,1.0176,-0.0581,0.1838,1.04
7.086044,1.0235,-0.0813,0.1923,1.04
7.103262,1.0423,-0.0843,0.1855,1.06
7.135473,0.9572,-0.0190,0.1596,0.97
7.155168,0.8912,0.0103,0.1914,0.91
7.187038,1.1086,-0.1107,0.0093,1.11
7.187472,1.1086,-0.1107,0.0093,1.11
7.218603,1.3161,-0.0346,-0.1024,1.32
7.235856,1.2801,-0.0461,-0.1386,1.29
7.258062,1.1403,-0.1126,-0.1420,1.15
7.288223,1.1838,-0.3219,0.0471,1.23
7.288514,1.1838,-0.3219,0.0471,1.23
7.308564,1.2066,-0.3275,0.0755,1.25
7.342323,1.0538,-0.0459,-0.0401,1.06
7.368385,0.8685,0.0575,-0.0372,0.87
7.385167,0.8343,0.0152,-0.0264,0.83
7.401772,0.8702,-0.0894,-0.0245,0.88
7.418479,0.9406,-0.2282,-0.0440,0.97
7.435149,0.9858,-0.2810,-0.0724,1.03
7.463073,0.9692,-0.1547,-0.0519,0.98
7.479788,0.9401,-0.0857,-0.0269,0.94
7.507111,1.0311,-0.1251,0.0085,1.04
7.518108,1.0910,-0.1806,0.0229,1.11
7.534883,1.1066,-0.1908,0.0317,1.12
7.555074,1.0548,-0.1442,0.0342,1.07
7.586006,0.9252,-0.0386,0.0716,0.93
7.602197,0.9365,-0.0632,0.0811,0.94
7.618262,1.0218,-0.1750,0.0618,1.04
7.634743,1.0638,-0.2326,0.0352,1.09
7.655338,1.0171,-0.1564,0.0330,1.03
7.687894,0.9333,0.0047,0.0339,0.93
7.701389,0.9348,0.0091,0.0335,0.94
7.718053,0.9460,-0.0207,0.0300,0.95
7.754731,0.9499,-0.1156,0.0300,0.96
7.785204,0.8969,-0.1490,0.0156,0.91
7.785489,0.8969,-0.1490,0.0156,0.91
7.801092,0.8609,-0.1363,0.0232,0.87
7.818111,0.8318,-0.1099,0.0819,0.84
7.855608,0.8179,-0.1398,0.0806,0.83
7.881070,0.7527,-0.1070,0.0315,0.76
7.881450,0.7527,-0.1070,0.0315,0.76
7.900742,0.7231,-0.0623,0.0295,0.73
7.919509,0.7986,-0.0769,0.0547,0.80
7.959782,0.9761,-0.1732,0.0410,0.99
7.960094,0.9761,-0.1732,0.0410,0.99
7.989943,0.9656,-0.0830,0.0203,0.97
8.000715,0.9436,-0.0376,0.0391,0.95
8.017614,0.9218,-0.0183,0.0687,0.92
8.054339,1.0386,-0.1776,0.1017,1.06
8.088110,1.0467,-0.1217,0.0542,1.06
8.088487,1.0467,-0.1217,0.0542,1.06
8.100454,1.0355,-0.0931,0.0650,1.04
8.119049,1.0245,-0.0769,0.0936,1.03
8.161593,1.0267,-0.1818,0.1371,1.05
8.162516,1.0267,-0.1818,0.1371,1.05
8.184695,1.0108,-0.1825,0.1158,1.03
8.200181,0.9995,-0.1156,0.1097,1.01
8.233835,1.0274,-0.0525,0.1048,1.03
8.250114,1.0479,-0.0647,0.0887,1.05
8.270423,1.0831,-0.1373,0.0437,1.09
8.302748,1.1090,-0.2026,-0.0025,1.13
8.303028,1.1090,-0.2026,-0.0025,1.13
8.333771,1.0990,-0.0779,0.0264,1.10
8.350114,1.1156,-0.0508,0.0305,1.12
8.370777,1.1411,-0.0500,0.0261,1.14
8.401459,1.1191,-0.0537,0.0508,1.12
8.417721,1.0897,-0.0703,0.0811,1.10
8.433343,1.0780,-0.0806,0.1039,1.09
8.450120,1.0484,-0.1043,0.1119,1.06
8.471213,1.0086,-0.1376,0.0740,1.02
8.501366,0.9651,-0.0958,-0.0162,0.97
8.516445,0.9489,-0.0430,-0.0482,0.95
8.534381,0.9426,-0.0170,-0.0849,0.95
8.549448,0.9511,-0.0535,-0.0797,0.96
8.570511,0.9788,-0.1068,-0.0350,0.99
8.600197,0.9726,-0.0977,0.0413,0.98
8.616308,0.9668,-0.0669,0.0339,0.97
8.633180,1.0110,-0.0236,0.0139,1.01
8.655443,1.0604,-0.0031,0.0061,1.06
8.672200,1.0760,-0.0085,0.0041,1.08
8.700566,1.0580,-0.0535,0.0049,1.06
8.715855,1.0257,-0.0735,0.0176,1.03
8.732855,0.9898,-0.1014,0.0264,1.00
8.758943,0.9580,-0.1283,0.0464,0.97
8.782869,0.9602,-0.1134,0.0471,0.97
8.799187,0.9502,-0.0816,0.0471,0.95
8.816067,0.9137,-0.0410,0.0515,0.92
8.848860,0.8617,-0.0337,0.0506,0.86
8.871865,0.8910,-0.0491,0.0831,0.90
8.894635,0.9186,-0.0591,0.0782,0.92
8.898979,0.9203,-0.0642,0.0723,0.93
8.915714,0.9164,-0.0850,0.0574,0.92
8.958397,0.7937,-0.0202,-0.0017,0.79
8.958703,0.7937,-0.0202,-0.0017,0.79
8.989619,0.7756,-0.0337,-0.0108,0.78
8.999172,0.7918,-0.0564,-0.0093,0.79
9.017156,0.8350,-0.0794,-0.0130,0.84
9.051863,0.9387,-0.0075,0.0462,0.94
9.080666,0.9533,0.0604,0.0828,0.96
9.081008,0.9533,0.0604,0.0828,0.96
9.100528,0.9866,-0.0295,0.0476,0.99
9.131544,1.0308,-0.1263,0.0097,1.04
9.148510,1.0130,-0.0373,0.0484,1.01
9.171112,0.9998,-0.0009,0.0943,1.00
9.199122,0.9805,-0.0672,0.1381,0.99
9.215481,0.9758,-0.1280,0.1664,1.00
9.231851,0.9431,-0.1288,0.1679,0.97
9.248182,0.8817,-0.0469,0.1623,0.90
9.267751,0.8492,0.0287,0.1523,0.86
9.293768,0.9125,0.0181,0.0528,0.91
9.305462,0.9274,0.0054,0.0247,0.93
9.331370,0.9675,-0.0432,-0.1044,0.97
9.348215,0.9550,-0.0503,-0.1306,0.97
9.368302,0.9084,-0.0373,-0.1132,0.92
9.406179,1.0416,-0.2886,0.1677,1.09
9.406666,1.0416,-0.2886,0.1677,1.09
9.430906,1.4026,-0.4287,0.0828,1.47
9.447980,1.4055,-0.2011,-0.0191,1.42
9.470486,1.2452,-0.0090,0.0330,1.25
9.498562,1.1281,-0.0923,0.0833,1.13
9.514588,1.2369,-0.1803,0.0371,1.25
9.530854,1.3012,-0.1718,-0.0054,1.31
9.548230,1.3102,-0.1737,-0.0404,1.32
9.568005,1.2779,-0.1938,-0.0196,1.29
9.598098,1.2269,-0.1779,0.0379,1.24
9.613941,1.1662,-0.1503,0.0498,1.18
9.630833,1.1130,-0.1234,0.0542,1.12
9.647837,1.0560,-0.1102,0.0469,1.06
9.675484,1.0044,-0.1053,0.0423,1.01
9.700707,0.9819,-0.1134,0.0144,0.99
9.713868,0.9477,-0.1014,0.0127,0.95
