time,gFx,gFy,gFz,TgF
4.539612,-0.0056,0.0243,1.0075,1.01
4.556064,-0.0056,0.0238,1.0061,1.01
4.575346,0.0020,0.0267,1.0051,1.01
4.606179,0.0008,0.0243,1.0053,1.01
4.622911,-0.0007,0.0235,1.0046,1.00
4.639435,-0.0034,0.0255,1.0046,1.00
4.674064,-0.0022,0.0257,0.9992,1.00
4.689205,-0.0012,0.0247,0.9992,1.00
4.706096,0.0017,0.0245,0.9992,1.00
4.722824,0.0022,0.0243,1.0007,1.00
4.739309,0.0015,0.0228,1.0002,1.00
4.757559,0.0025,0.0216,0.9965,1.00
4.789198,0.0088,0.0189,0.9863,0.99
4.806394,0.0074,0.0213,0.9880,0.99
4.824391,-0.0009,0.0294,1.0080,1.01
4.839756,-0.0088,0.0318,1.0166,1.02
4.859081,-0.0071,0.0272,1.0110,1.01
4.889301,-0.0022,0.0216,1.0022,1.00
4.906155,-0.0031,0.0218,0.9980,1.00
4.923662,-0.0031,0.0216,1.0000,1.00
4.958763,-0.0036,0.0189,1.0053,1.01
4.972872,-0.0058,0.0206,1.0031,1.00
4.989212,-0.0051,0.0223,1.0000,1.00
5.008939,0.0017,0.0230,0.9973,1.00
5.023409,0.0032,0.0230,0.9980,1.00
5.058889,0.0030,0.0228,1.0058,1.01
5.072742,0.0020,0.0245,1.0100,1.01
5.089448,0.0017,0.0252,1.0088,1.01
5.105694,0.0008,0.0233,1.0034,1.00
5.146074,-0.0073,0.0189,0.9975,1.00
5.146713,-0.0073,0.0189,0.9975,1.00
5.177597,-0.0066,0.0216,1.0036,1.00
5.189626,-0.0049,0.0228,1.0046,1.00
5.205534,-0.0022,0.0228,1.0026,1.00
5.238887,0.0017,0.0228,0.9987,1.00
5.261061,0.0044,0.0221,0.9951,1.00
5.272163,0.0059,0.0216,0.9946,0.99
5.293368,0.0042,0.0186,0.9943,0.99
5.306427,0.0005,0.0191,0.9941,0.99
5.343799,-0.0024,0.0206,0.9978,1.00
5.355613,0.0000,0.0211,0.9980,1.00
5.376376,-0.0005,0.0218,1.0046,1.00
5.388830,-0.0031,0.0228,1.0063,1.01
5.407835,-0.0066,0.0250,1.0080,1.01
5.438397,-0.0080,0.0223,1.0075,1.01
5.455453,-0.0066,0.0211,1.0063,1.01
5.475355,-0.0061,0.0211,1.0048,1.01
5.493899,-0.0049,0.0216,1.0012,1.00
5.524491,-0.0024,0.0213,0.9987,1.00
5.539627,-0.0027,0.0228,1.0017,1.00
5.555223,-0.0029,0.0221,1.0024,1.00
5.574621,0.0000,0.0203,1.0014,1.00
5.605037,0.0010,0.0228,1.0022,1.00
5.621520,-0.0014,0.0250,1.0041,1.00
5.643528,-0.0061,0.0233,1.0034,1.00
5.657406,-0.0049,0.0216,1.0026,1.00
5.688906,-0.0058,0.0186,1.0009,1.00
5.704803,-0.0071,0.0189,0.9995,1.00
5.722155,-0.0034,0.0196,0.9965,1.00
5.739626,-0.0019,0.0196,0.9985,1.00
5.774247,-0.0046,0.0218,0.9997,1.00
5.788291,-0.0049,0.0233,0.9987,1.00
5.804535,-0.0009,0.0257,0.9978,1.00
5.821199,0.0022,0.0250,1.0017,1.00
5.838340,-0.0002,0.0191,1.0056,1.01
5.874562,0.0015,0.0199,1.0044,1.00
5.888490,0.0010,0.0230,1.0041,1.00
5.904912,-0.0024,0.0250,1.0009,1.00
5.921071,-0.0073,0.0225,0.9978,1.00
5.940019,-0.0080,0.0216,0.9987,1.00
5.973953,-0.0053,0.0216,1.0029,1.00
5.988413,-0.0044,0.0216,1.0036,1.00
6.004206,-0.0029,0.0208,1.0034,1.00
6.023392,-0.0024,0.0216,1.0031,1.00
6.054469,-0.0005,0.0228,1.0009,1.00
6.071219,0.0015,0.0228,1.0002,1.00
6.090824,0.0022,0.0213,0.9987,1.00
6.105902,-0.0019,0.0196,0.9980,1.00
6.122736,-0.0068,0.0203,0.9995,1.00
6.153622,-0.0036,0.0225,1.0014,1.00
6.170418,-0.0014,0.0235,1.0039,1.00
6.188601,-0.0029,0.0211,1.0041,1.00
6.203477,-0.0051,0.0216,1.0036,1.00
6.223248,-0.0053,0.0228,1.0019,1.00
6.253817,-0.0041,0.0238,0.9995,1.00
6.270069,-0.0031,0.0216,0.9987,1.00
6.288998,-0.0022,0.0230,1.0009,1.00
6.303746,-0.0031,0.0228,1.0029,1.00
6.336735,-0.0056,0.0225,1.0034,1.00
6.353764,-0.0041,0.0218,1.0022,1.00
6.369956,-0.0022,0.0216,1.0019,1.00
6.387834,0.0000,0.0223,1.0009,1.00
6.404803,0.0008,0.0238,1.0002,1.00
6.436625,-0.0058,0.0255,1.0017,1.00
6.453674,-0.0034,0.0250,1.0004,1.00
6.469720,-0.0009,0.0238,1.0009,1.00
6.487677,-0.0014,0.0211,1.0022,1.00
6.505989,-0.0034,0.0203,1.0036,1.00
6.536310,-0.0024,0.0223,1.0031,1.00
6.553007,-0.0022,0.0230,1.0007,1.00
6.570772,-0.0039,0.0223,1.0009,1.00
6.586648,-0.0056,0.0235,1.0017,1.00
6.619757,-0.0044,0.0235,1.0004,1.00
6.637430,-0.0029,0.0235,1.0017,1.00
6.653430,0.0017,0.0228,1.0022,1.00
6.672878,0.0044,0.0235,1.0066,1.01
6.687893,0.0035,0.0238,1.0053,1.01
6.719831,-0.0053,0.0206,0.9960,1.00
6.740002,-0.0061,0.0235,0.9990,1.00
6.753428,-0.0073,0.0262,1.0036,1.00
6.774535,-0.0073,0.0265,1.0048,1.01
6.805638,-0.0022,0.0221,1.0012,1.00
6.820002,-0.0014,0.0216,1.0007,1.00
6.838754,-0.0009,0.0223,1.0022,1.00
6.853827,0.0000,0.0238,1.0024,1.00
6.890210,0.0027,0.0240,0.9978,1.00
6.891009,0.0027,0.0240,0.9978,1.00
6.919798,-0.0034,0.0235,0.9990,1.00
6.936083,-0.0046,0.0225,0.9997,1.00
6.953707,-0.0007,0.0230,1.0019,1.00
6.975386,-0.0012,0.0221,1.0044,1.00
7.003102,-0.0044,0.0223,1.0046,1.00
7.019304,-0.0058,0.0233,1.0041,1.00
7.035983,-0.0058,0.0257,1.0029,1.00
7.054488,-0.0027,0.0247,1.0004,1.00
7.072342,-0.0014,0.0235,0.9997,1.00
7.102158,-0.0007,0.0243,1.0014,1.00
7.118995,-0.0024,0.0250,1.0039,1.00
7.135521,-0.0027,0.0240,1.0034,1.00
7.170083,-0.0022,0.0250,1.0009,1.00
7.185400,-0.0024,0.0240,1.0009,1.00
7.202011,-0.0009,0.0243,1.0004,1.00
7.219042,-0.0005,0.0250,1.0004,1.00
7.235467,-0.0034,0.0255,1.0004,1.00
7.270231,-0.0041,0.0260,1.0012,1.00
7.285162,-0.0017,0.0255,1.0000,1.00
7.301945,-0.0005,0.0255,1.0014,1.00
7.318636,-0.0024,0.0247,1.0009,1.00
7.336441,-0.0034,0.0250,1.0009,1.00
7.369879,-0.0019,0.0240,1.0029,1.00
7.385167,-0.0024,0.0238,1.0041,1.00
7.401798,-0.0049,0.0230,1.0046,1.00
7.418637,-0.0061,0.0225,1.0029,1.00
7.437815,-0.0046,0.0223,0.9985,1.00
7.470537,-0.0005,0.0243,1.0000,1.00
7.485141,0.0035,0.0255,1.0051,1.01
7.501676,0.0054,0.0267,1.0090,1.01
7.518674,0.0030,0.0252,1.0056,1.01
7.551427,-0.0061,0.0211,0.9985,1.00
7.568237,-0.0073,0.0228,0.9995,1.00
7.586137,-0.0075,0.0260,1.0022,1.00
7.601478,-0.0058,0.0262,1.0022,1.00
7.634857,-0.0039,0.0250,1.0031,1.00
7.651271,-0.0029,0.0235,1.0034,1.00
7.667962,-0.0027,0.0245,1.0044,1.00
7.685813,-0.0005,0.0257,1.0026,1.00
7.701435,0.0027,0.0262,1.0000,1.00
7.734683,-0.0041,0.0238,0.9985,1.00
7.751286,-0.0071,0.0250,1.0004,1.00
7.767861,-0.0061,0.0245,1.0017,1.00
7.785717,-0.0019,0.0245,1.0029,1.00
7.802864,-0.0017,0.0243,1.0039,1.00
7.834497,-0.0063,0.0240,1.0039,1.00
7.851226,-0.0075,0.0257,1.0031,1.00
7.867676,-0.0068,0.0269,1.0024,1.00
7.885576,-0.0036,0.0257,1.0002,1.00
7.917523,-0.0005,0.0252,0.9990,1.00
7.934428,-0.0022,0.0260,1.0007,1.00
7.950942,-0.0034,0.0260,1.0024,1.00
7.967701,-0.0031,0.0265,1.0024,1.00
7.985642,-0.0031,0.0255,1.0024,1.00
8.017764,-0.0022,0.0265,1.0004,1.00
8.035048,-0.0036,0.0269,1.0014,1.00
8.051749,-0.0041,0.0269,1.0007,1.00
8.068125,-0.0046,0.0267,1.0012,1.00
8.090480,-0.0046,0.0265,1.0024,1.00
8.117770,-0.0046,0.0257,1.0009,1.00
8.135283,-0.0046,0.0252,1.0022,1.00
8.150742,-0.0031,0.0250,1.0026,1.00
8.167378,-0.0022,0.0252,1.0029,1.00
8.200617,-0.0034,0.0267,1.0014,1.00
8.217222,-0.0053,0.0265,1.0026,1.00
8.234263,-0.0034,0.0267,1.0017,1.00
8.250463,-0.0017,0.0257,1.0012,1.00
8.285001,-0.0046,0.0260,1.0019,1.00
8.300358,-0.0056,0.0260,1.0026,1.00
8.317218,-0.0039,0.0250,1.0024,1.00
8.333672,-0.0022,0.0245,1.0022,1.00
8.351643,-0.0022,0.0277,1.0034,1.00
8.384908,-0.0066,0.0230,1.0019,1.00
8.400293,-0.0061,0.0250,1.0009,1.00
8.416980,-0.0036,0.0262,0.9985,1.00
8.433746,0.0027,0.0277,0.9992,1.00
8.452296,0.0064,0.0301,1.0053,1.01
8.484847,-0.0017,0.0260,0.9975,1.00
8.499909,-0.0071,0.0240,0.9978,1.00
8.516472,-0.0080,0.0252,1.0007,1.00
8.533192,-0.0105,0.0277,1.0026,1.00
8.552980,-0.0080,0.0274,1.0029,1.00
8.584654,-0.0029,0.0245,1.0026,1.00
8.599895,-0.0034,0.0243,1.0029,1.00
8.616464,-0.0017,0.0243,1.0026,1.00
8.649771,0.0030,0.0284,1.0002,1.00
8.667041,0.0037,0.0277,0.9985,1.00
8.688150,-0.0022,0.0255,0.9997,1.00
8.700110,-0.0063,0.0250,1.0014,1.00
8.717367,-0.0061,0.0252,1.0029,1.00
8.750819,-0.0019,0.0250,1.0048,1.01
8.767401,-0.0029,0.0243,1.0039,1.00
8.786902,-0.0053,0.0247,1.0046,1.00
8.800640,-0.0068,0.0255,1.0034,1.00
8.834938,-0.0014,0.0284,1.0009,1.00
8.851111,-0.0005,0.0279,1.0012,1.00
8.866773,0.0000,0.0252,1.0019,1.00
8.888306,0.0003,0.0247,1.0029,1.00
8.902515,-0.0009,0.0265,1.0034,1.00
8.933287,-0.0024,0.0260,1.0039,1.00
8.956503,0.0010,0.0240,1.0017,1.00
8.966813,0.0022,0.0255,1.0007,1.00
8.986497,0.0005,0.0272,0.9990,1.00
9.016491,-0.0056,0.0274,1.0022,1.00
9.035782,-0.0039,0.0267,1.0017,1.00
9.050764,0.0015,0.0255,1.0007,1.00
9.068027,0.0022,0.0240,1.0004,1.00
9.088148,0.0017,0.0238,1.0017,1.00
9.119968,0.0005,0.0238,1.0029,1.00
9.136197,0.0010,0.0247,1.0009,1.00
9.150328,-0.0005,0.0257,1.0017,1.00
9.168170,-0.0014,0.0250,0.9997,1.00
9.186806,-0.0014,0.0235,0.9941,0.99
9.216369,0.0030,0.0235,0.9965,1.00
9.233244,0.0037,0.0238,1.0029,1.00
9.249582,0.0030,0.0265,1.0102,1.01
9.267011,0.0020,0.0282,1.0129,1.01
9.287189,0.0000,0.0265,1.0024,1.00
9.316645,-0.0027,0.0250,0.9968,1.00
9.332832,-0.0044,0.0257,0.9985,1.00
9.352366,-0.0061,0.0247,1.0009,1.00
9.373343,-0.0027,0.0240,1.0041,1.00
9.399795,-0.0005,0.0255,1.0041,1.00
9.416364,-0.0012,0.0247,1.0053,1.01
9.432623,0.0008,0.0243,1.0053,1.01
9.450991,0.0047,0.0243,1.0022,1.00
9.492291,0.0008,0.0238,0.9963,1.00
9.492656,0.0008,0.0238,0.9963,1.00
9.515428,-0.0049,0.0250,1.0000,1.00
9.532026,0.0005,0.0250,1.0017,1.00
9.548679,0.0017,0.0240,1.0078,1.01
9.583271,-0.0012,0.0191,1.0048,1.01
9.598849,-0.0019,0.0216,1.0014,1.00
9.615584,-0.0022,0.0238,0.9997,1.00
9.631793,-0.0022,0.0247,1.0009,1.00
9.664981,0.0010,0.0255,1.0031,1.00
9.681897,0.0017,0.0262,1.0034,1.00
9.700047,0.0020,0.0260,1.0024,1.00
9.715304,0.0017,0.0247,1.0012,1.00
9.731780,0.0010,0.0238,1.0014,1.00
9.765136,0.0015,0.0223,0.9992,1.00
9.781563,0.0039,0.0245,0.9995,1.00
9.799709,-0.0012,0.0267,1.0029,1.00
9.815171,-0.0039,0.0272,1.0046,1.00
9.831728,-0.0029,0.0267,1.0041,1.00
9.865037,0.0017,0.0221,1.0022,1.00
9.881600,-0.0005,0.0206,1.0004,1.00
9.899376,0.0005,0.0223,0.9990,1.00
9.914966,0.0035,0.0221,1.0012,1.00
9.948088,0.0020,0.0211,1.0017,1.00
9.964840,-0.0017,0.0235,1.0000,1.00
9.981707,-0.0014,0.0250,0.9960,1.00
10.000894,0.0025,0.0252,0.9963,1.00
10.014716,0.0030,0.0228,1.0007,1.00
10.033908,0.0032,0.0196,1.0012,1.00
10.065373,0.0035,0.0233,1.0092,1.01
10.081795,0.0030,0.0250,1.0080,1.01
10.101722,-0.0022,0.0238,1.0017,1.00
10.116009,-0.0031,0.0230,1.0009,1.00
10.135460,-0.0049,0.0228,1.0022,1.00
10.158242,-0.0049,0.0245,1.0031,1.00
10.184630,-0.0005,0.0250,1.0039,1.00
10.201558,0.0000,0.0238,1.0029,1.00
10.230979,0.0022,0.0233,1.0014,1.00
10.247626,0.0035,0.0255,1.0034,1.00
10.264114,0.0054,0.0255,1.0024,1.00
10.280786,0.0057,0.0203,0.9953,1.00
10.302640,0.0015,0.0213,0.9960,1.00
10.330854,-0.0007,0.0230,1.0004,1.00
10.347467,0.0020,0.0223,1.0024,1.00
10.364144,0.0025,0.0199,1.0031,1.00
10.382812,0.0017,0.0191,1.0004,1.00
10.413861,-0.0022,0.0218,1.0029,1.00
10.430932,-0.0034,0.0235,1.0036,1.00
10.447169,-0.0009,0.0228,1.0034,1.00
10.464124,-0.0007,0.0243,1.0031,1.00
10.483698,-0.0002,0.0245,1.0024,1.00
10.513656,0.0000,0.0199,1.0007,1.00
10.530509,0.0013,0.0201,1.0002,1.00
10.547000,0.0032,0.0213,1.0026,1.00
10.581834,0.0010,0.0240,1.0036,1.00
10.596942,-0.0007,0.0223,1.0029,1.00
10.613626,-0.0009,0.0211,1.0000,1.00
10.630397,0.0025,0.0225,0.9973,1.00
10.647081,0.0013,0.0223,1.0004,1.00
10.681555,-0.0036,0.0194,1.0070,1.01
10.696758,0.0022,0.0186,1.0012,1.00
10.713383,0.0037,0.0199,1.0004,1.00
10.730023,0.0020,0.0208,1.0022,1.00
10.747188,-0.0046,0.0211,1.0034,1.00
10.781425,0.0022,0.0228,0.9958,1.00
10.796571,0.0054,0.0218,0.9995,1.00
10.813307,0.0032,0.0194,1.0019,1.00
10.830246,0.0027,0.0181,1.0034,1.00
10.849659,0.0035,0.0228,1.0056,1.01
10.881348,0.0003,0.0243,1.0007,1.00
10.896671,-0.0041,0.0221,0.9980,1.00
10.913074,-0.0031,0.0189,0.9978,1.00
10.946396,-0.0027,0.0191,0.9987,1.00
10.962975,-0.0012,0.0216,1.0004,1.00
10.980035,0.0000,0.0252,1.0029,1.00
10.997707,0.0000,0.0243,1.0058,1.01
11.013056,0.0013,0.0213,1.0066,1.01
11.046302,0.0052,0.0211,0.9995,1.00
11.062995,0.0049,0.0201,0.9938,0.99
11.079481,0.0003,0.0203,0.9926,0.99
11.097732,-0.0034,0.0221,0.9960,1.00
11.112945,-0.0031,0.0228,0.9997,1.00
11.146042,0.0022,0.0191,1.0075,1.01
11.162559,0.0008,0.0189,1.0066,1.01
11.181616,-0.0012,0.0223,1.0048,1.01
11.197278,-0.0029,0.0218,1.0048,1.01
11.214815,-0.0029,0.0211,1.0039,1.00
11.245895,0.0003,0.0203,0.9973,1.00
11.262562,-0.0002,0.0225,0.9982,1.00
11.279156,-0.0017,0.0238,1.0029,1.00
11.297544,-0.0024,0.0216,1.0066,1.01
11.329120,0.0013,0.0186,1.0026,1.00
11.345932,0.0052,0.0199,0.9978,1.00
11.362485,0.0047,0.0240,0.9975,1.00
11.379107,-0.0002,0.0260,0.9995,1.00
11.412318,-0.0007,0.0238,1.0024,1.00
11.428930,0.0003,0.0218,1.0024,1.00
11.445732,-0.0014,0.0206,1.0026,1.00
