time,gFx,gFy,gFz,TgF
6.576425,0.8318,0.0839,0.0188,0.84
6.602039,0.8394,0.1030,-0.0176,0.85
6.618837,0.8761,0.0458,-0.0223,0.88
6.635370,0.9042,0.0045,0.0034,0.90
6.653275,0.9015,0.0128,0.0779,0.90
6.674111,0.8690,0.0744,0.0909,0.88
6.701882,0.8685,0.0973,0.0420,0.87
6.718047,0.8656,0.0885,0.0449,0.87
6.735057,0.8573,0.0881,0.0753,0.87
6.753287,0.9225,0.0509,0.0806,0.93
6.774872,0.9990,-0.0239,0.0525,1.00
6.801616,1.0000,-0.0090,0.0501,1.00
6.818099,0.9893,0.0362,0.1083,1.00
6.834857,0.9641,0.0951,0.1567,0.98
6.853163,0.9135,0.1582,0.1796,0.94
6.871958,0.9286,0.1401,0.1848,0.96
6.901573,0.9286,0.1098,0.3231,0.99
6.917627,1.0215,0.1223,0.4353,1.12
6.934518,1.6221,-0.0393,0.0313,1.62
6.952690,1.8013,-0.1596,-0.3806,1.85
6.972136,1.1931,-0.0271,-0.2799,1.23
7.000801,0.5243,-0.1236,-0.1071,0.55
7.017462,0.8023,-0.3940,-0.1589,0.91
7.034307,1.1926,-0.2974,-0.2288,1.25
7.069352,1.3259,0.4371,-0.3029,1.43
7.084483,1.0555,0.3877,-0.2848,1.16
7.101074,0.7734,0.0807,-0.1188,0.79
7.118366,0.6945,-0.1126,0.0053,0.70
7.134138,0.7231,-0.2221,0.0518,0.76
7.170401,0.9255,-0.1725,0.0190,0.94
7.184130,0.8846,-0.0804,0.0068,0.89
7.200340,0.8142,-0.0447,0.0022,0.82
7.217132,0.7952,-0.0911,0.0212,0.80
7.234016,0.8218,-0.1745,0.0308,0.84
7.273183,0.9145,-0.2150,0.0584,0.94
7.283541,0.9472,-0.1845,0.0366,0.97
7.300329,0.9739,-0.1234,0.0420,0.98
7.317129,0.9555,-0.0405,0.0875,0.96
7.352124,0.9318,-0.0625,0.1620,0.95
7.374723,1.0015,-0.1437,0.1457,1.02
7.374973,1.0015,-0.1437,0.1457,1.02
7.400555,1.1142,-0.0510,0.2190,1.14
7.416925,1.0682,0.0054,0.2791,1.10
7.451770,0.9220,-0.1011,0.3854,1.00
7.475745,0.8780,0.0027,0.4578,0.99
7.483464,0.9836,0.1296,0.4290,1.08
7.500538,1.3515,0.1435,0.3986,1.42
7.516705,1.6192,-0.3373,-0.1059,1.66
