time,gFx,gFy,gFz,TgF
5.686284,0.9509,-0.2177,-0.0181,0.98
5.702643,0.9692,-0.2358,-0.0575,1.00
5.719295,0.9634,-0.2375,-0.0629,0.99
5.754469,0.9768,-0.3084,-0.1853,1.04
5.770507,1.0042,-0.2960,-0.2007,1.07
5.786714,0.9656,-0.2307,-0.1506,1.00
5.802557,0.9299,-0.2485,-0.1325,0.97
5.820320,0.9392,-0.2906,-0.1271,0.99
5.854035,1.0328,-0.2864,-0.0812,1.07
5.879186,1.1205,-0.2639,-0.1313,1.16
5.887194,1.1819,-0.2165,-0.1687,1.21
5.903187,1.2801,-0.2092,-0.2049,1.31
5.921278,1.3787,-0.2564,-0.2518,1.42
5.952609,1.4535,-0.2776,-0.3036,1.51
5.970665,1.4192,-0.2256,-0.3188,1.47
5.997096,1.2684,-0.1226,-0.3339,1.32
6.002391,1.2310,-0.1182,-0.3168,1.28
6.035881,1.0404,-0.1031,-0.2520,1.08
6.052632,1.0709,-0.0972,-0.2095,1.10
6.070193,1.1357,-0.1058,-0.2261,1.16
6.091644,1.1169,-0.1224,-0.2464,1.15
6.102683,1.0306,-0.1270,-0.2555,1.07
6.135472,0.7905,-0.0513,-0.2484,0.83
6.152201,0.6507,0.0037,-0.2093,0.68
6.170269,0.5984,0.0169,-0.2007,0.63
6.188802,0.5632,0.0228,-0.1834,0.59
6.203200,0.5459,0.0348,-0.1420,0.57
6.235617,0.5441,0.0428,-0.0519,0.55
6.252373,0.5793,0.0125,-0.0391,0.58
6.270327,0.6268,0.0142,-0.0536,0.63
6.290317,0.7536,0.0829,-0.0719,0.76
6.319222,0.9409,0.1189,-0.0098,0.95
6.336137,0.9761,0.0502,-0.0379,0.98
6.351871,1.0017,-0.0393,-0.0873,1.01
6.370349,1.0274,-0.0630,-0.1076,1.03
6.385368,1.0308,-0.0153,-0.0963,1.04
6.418138,1.0005,0.0394,0.0440,1.00
6.434748,0.9832,0.0463,0.0332,0.98
6.451839,0.9607,0.0741,0.0283,0.96
6.469497,0.9519,0.1061,0.0567,0.96
6.490871,0.9502,0.1071,0.0882,0.96
6.518211,0.9296,0.0849,0.0684,0.94
6.534665,0.9575,0.0925,0.0591,0.96
6.551546,1.0174,0.1563,0.0132,1.03
6.569375,1.0364,0.2066,-0.0039,1.06
6.587849,1.0032,0.1995,-0.0110,1.02
6.617944,1.0020,0.0863,-0.0105,1.01
6.634708,1.0477,0.0812,-0.0355,1.05
6.651627,1.0264,0.1460,-0.0787,1.04
