time,gFx,gFy,gFz,TgF
5.069803,0.9878,0.0335,0.0863,0.99
5.087527,0.9880,0.0331,0.0867,0.99
5.120651,0.9807,0.0326,0.0907,0.99
5.136040,0.9839,0.0316,0.0904,0.99
5.152709,0.9873,0.0309,0.0880,0.99
5.169577,0.9858,0.0318,0.0870,0.99
5.188562,0.9858,0.0375,0.0841,0.99
5.220319,0.9839,0.0355,0.0838,0.99
5.236001,0.9817,0.0316,0.0848,0.99
5.252525,0.9836,0.0287,0.0855,0.99
5.285693,0.9856,0.0350,0.0838,0.99
5.302307,0.9868,0.0360,0.0828,0.99
5.319053,0.9880,0.0331,0.0831,0.99
5.336656,0.9878,0.0304,0.0831,0.99
5.352379,0.9858,0.0306,0.0841,0.99
5.371218,0.9829,0.0326,0.0848,0.99
5.403836,0.9819,0.0343,0.0870,0.99
5.419749,0.9844,0.0348,0.0848,0.99
5.435309,0.9849,0.0338,0.0836,0.99
5.452168,0.9854,0.0311,0.0828,0.99
5.485844,0.9883,0.0328,0.0809,0.99
5.502945,0.9866,0.0360,0.0826,0.99
5.519093,0.9839,0.0360,0.0850,0.99
5.540758,0.9839,0.0316,0.0843,0.99
5.571035,0.9856,0.0301,0.0809,0.99
5.585680,0.9883,0.0309,0.0787,0.99
5.604902,0.9866,0.0318,0.0828,0.99
5.619692,0.9817,0.0345,0.0887,0.99
5.637952,0.9824,0.0357,0.0872,0.99
5.669006,0.9878,0.0350,0.0804,0.99
5.687329,0.9849,0.0357,0.0831,0.99
5.705715,0.9834,0.0345,0.0848,0.99
5.719486,0.9841,0.0335,0.0843,0.99
5.738932,0.9832,0.0345,0.0826,0.99
5.768577,0.9883,0.0323,0.0809,0.99
5.785283,0.9880,0.0316,0.0863,0.99
5.802235,0.9832,0.0323,0.0880,0.99
5.822611,0.9800,0.0326,0.0882,0.98
5.838409,0.9832,0.0335,0.0848,0.99
5.869323,0.9883,0.0311,0.0826,0.99
5.885829,0.9898,0.0353,0.0772,0.99
5.901743,0.9866,0.0367,0.0801,0.99
5.920971,0.9829,0.0326,0.0821,0.99
5.951713,0.9846,0.0321,0.0850,0.99
5.967867,0.9856,0.0370,0.0855,0.99
5.984440,0.9868,0.0382,0.0833,0.99
6.018905,0.9866,0.0323,0.0792,0.99
6.034388,0.9861,0.0309,0.0806,0.99
6.050975,0.9849,0.0304,0.0828,0.99
6.067434,0.9844,0.0318,0.0836,0.99
6.084094,0.9834,0.0340,0.0836,0.99
6.118378,0.9844,0.0353,0.0836,0.99
